bedrock,bedrock
cobble_beach,cobble_beach
estuary_mud_flat,estuary_mud_flat
gravel_beach,gravel_beach
man_made_structure,man_made_structure
mangrove,mangrove
marsh_brackish,marsh_brackish
marsh_freshwater,marsh_freshwater
nearshore_waters,nearshore_waters
offshore_waters,offshore_waters
sand_beach_dark,sand_beach_dark
sand_beach_light,sand_beach_light
shell_beach,shell_beach
vegetated_trees,vegetated_trees
vegetated_wetland,vegetated_wetland
